mach,alpha,beta,lift,drag,pitch,side,yaw,roll
1.4,26,0,1.27931,0.67909,-0.06305,-0.00065,-0.00006,0.00015
1.4,27,0,1.31929,0.72725,-0.06223,-0.00135,-0.00031,0.00009
1.4,28,0,1.3593,0.77808,-0.06202,-0.00146,-0.00021,0.00008
1.4,29,0,1.39643,0.83015,-0.06113,-0.0006,-0.00018,0.00011
1.4,30,0,1.43107,0.88324,-0.06017,-0.00042,-0.00007,0.00013
1.8,-5,0,-0.18006,0.08673,-0.00249,-0.00011,-0.00008,-0.00001
1.8,-2,0,-0.06719,0.0741,-0.00724,0.00005,-0.00001,0
1.8,0,0,0.0069,0.07296,-0.01019,0.00003,-0.00006,0.00001
1.8,1,0,0.04478,0.07299,-0.01146,-0.00004,-0.00008,0.00001
1.8,2,0,0.08371,0.07495,-0.01301,0.00011,-0.00002,0.00001
1.8,5,0,0.20395,0.08889,-0.01772,0.00006,-0.00004,0.00002
1.8,8,0,0.32828,0.11533,-0.02251,-0.00007,-0.00001,0.00001
1.8,10,0,0.41263,0.14025,-0.0252,-0.00024,-0.00002,0.00003
1.8,12,0,0.49786,0.17139,-0.02757,-0.00008,-0.00001,0.00005
1.8,15,0,0.62521,0.22942,-0.02981,-0.00022,-0.00004,0.00006
1.8,16,0,0.66763,0.25252,-0.03002,-0.00025,-0.00003,0.00004
1.8,17,0,0.71001,0.27752,-0.0302,-0.0004,-0.00009,0.00003
1.8,18,0,0.75148,0.30371,-0.03033,0.00009,-0.00002,0.00004
1.8,19,0,0.82283,0.35406,-0.02346,-0.00005,-0.00003,0.00007
1.8,20,0,0.83416,0.36203,-0.03041,-0.00026,-0.00013,0.00004
1.8,21,0,0.87514,0.39384,-0.03018,-0.00019,-0.00011,0.00003
1.8,22,0,0.9467,0.45055,-0.02363,-0.00011,-0.00003,0.00006
1.8,23,0,0.98626,0.4858,-0.02345,-0.00014,-0.00002,0.00006
1.8,24,0,1.02512,0.52277,-0.02324,-0.00008,-0.00006,0.00008
1.8,25,0,1.03326,0.53893,-0.02864,-0.00039,-0.00014,0.00007
1.8,26,0,1.07095,0.57936,-0.02836,-0.00003,-0.0001,0.00006
1.8,27,0,1.10869,0.62156,-0.02815,-0.00047,-0.00012,0.00005
1.8,28,0,1.14486,0.66473,-0.02815,-0.00045,-0.00001,0.00007
1.8,29,0,1.18011,0.70961,-0.02798,-0.00022,-0.0001,0.00007
1.8,30,0,1.21442,0.75584,-0.02818,0.00014,-0.00009,0.00013
2,-5,0,-0.16987,0.0835,-0.00295,0.00006,-0.00002,0.00001
2,-2,0,-0.06641,0.07159,-0.00665,-0.00003,-0.00006,0.00001
2,0,0,-0.00014,0.07811,-0.00856,0.00001,-0.00002,0.00002
2,1,0,0.03751,0.07836,-0.0091,0.00001,-0.00002,0.00001
2,2,0,0.07555,0.07996,-0.0097,0.00001,-0.00002,0.00002
2,5,0,0.19271,0.09255,-0.0116,0.00003,-0.00003,0.00003
2,5,0,0.18385,0.08315,-0.01418,0.00013,0.00004,0.00002
2,8,0,0.31325,0.11782,-0.01345,0,-0.00002,0.00003
2,10,0,0.39475,0.14188,-0.01447,0,-0.00002,0.00003
2,10,0,0.39488,0.14215,-0.01453,0.00001,-0.00002,0.00003
2,12,0,0.47666,0.17209,-0.01523,-0.00001,-0.00002,0.00004
2,15,0,0.59943,0.22948,-0.01585,-0.00003,-0.00002,0.00004
2,15,0,0.57738,0.21527,-0.0217,0.00017,0,0.00004
2,16,0,0.6165,0.23711,-0.02181,0.00009,-0.00003,0.00005
2,17,0,0.6626,0.26447,-0.02038,-0.00019,-0.00008,0.00006
2,18,0,0.7204,0.30134,-0.01588,-0.00004,-0.00003,0.00006
2,19,0,0.75813,0.32371,-0.01675,-0.00001,-0.00004,0.00005
2,20,0,0.79927,0.35752,-0.01574,-0.00007,-0.00002,0.00005
2,21,0,0.83798,0.38802,-0.01563,-0.00004,-0.00003,0.00005
2,22,0,0.87641,0.42013,-0.01552,-0.00002,-0.00003,0.00006
2,23,0,0.8901,0.43503,-0.01988,0.00004,-0.00007,0.00006
2,24,0,0.9273,0.46999,-0.0195,-0.00024,-0.00009,0.00007
2,25,0,0.96435,0.50661,-0.01921,0.00012,0.00001,0.00005
2,26,0,1.00012,0.5445,-0.01874,-0.00033,-0.00012,0.00004
2,27,0,1.0597,0.60391,-0.01478,-0.00009,-0.00004,0.00007
2,28,0,1.09467,0.64569,-0.01499,-0.00011,-0.00004,0.00007
2,29,0,1.1289,0.68917,-0.01527,-0.00007,-0.00003,0.00008
2,30,0,1.16237,0.73426,-0.01572,-0.00008,-0.00005,0.00008
2.2,-5,0,-0.16212,0.08101,-0.00332,0.00007,-0.00001,0.00001
2.2,-2,0,-0.06589,0.06922,-0.00586,0.00002,-0.00002,0.00001
2.2,0,0,-0.00252,0.06664,-0.00725,0.0001,-0.00002,0.00002
2.2,1,0,0.02998,0.06679,-0.00804,-0.00003,-0.00007,0.00001
2.2,2,0,0.06367,0.068,-0.00881,0.00004,-0.00005,0.00002
2.2,5,0,0.16795,0.07872,-0.01149,0.00003,-0.00005,0.00002
2.2,8,0,0.27582,0.10067,-0.01391,-0.00003,-0.00001,0.00001
2.2,10,0,0.34978,0.12178,-0.01499,-0.00012,-0.00004,0.00004
2.2,12,0,0.42463,0.14896,-0.01559,-0.00009,-0.00004,0.00004
2.2,15,0,0.53658,0.20146,-0.01525,0.00006,-0.00003,0.00004
2.2,16,0,0.57376,0.22201,-0.01498,-0.00009,-0.00009,0.00004
2.2,17,0,0.6111,0.24431,-0.01471,-0.00015,-0.00002,0.00005
2.2,18,0,0.64866,0.26826,-0.01455,-0.00017,-0.00001,0.00005
2.2,19,0,0.68672,0.29383,-0.01412,-0.00007,-0.00007,0.00006
2.2,20,0,0.7246,0.32072,-0.01384,0.00012,0.00003,0.00006
2.2,21,0,0.76223,0.34885,-0.01347,-0.00041,-0.00019,0.00006
2.2,22,0,0.7993,0.37895,-0.0131,-0.0004,-0.00019,0.00008
2.2,23,0,0.83624,0.411,-0.0128,0.00007,-0.00003,0.00006
2.2,24,0,0.87158,0.44404,-0.01269,-0.00009,-0.00007,0.00007
2.2,25,0,0.90739,0.47902,-0.01248,-0.00007,-0.00005,0.00006
2.2,26,0,0.94191,0.51494,-0.01257,-0.00036,-0.0002,0.00005
2.2,27,0,0.97639,0.55284,-0.01211,0.00005,0.00001,0.00005
2.2,28,0,1.00915,0.59153,-0.01233,-0.00016,0.00003,0.00006
2.2,29,0,1.04505,0.63386,-0.01264,-0.00027,-0.00008,0.00004
2.2,30,0,1.07904,0.67719,-0.01357,-0.00013,-0.00009,0.00007
2.4,-5,0,-0.15531,0.07855,-0.00344,0.00003,-0.00004,0.00001
2.4,-2,0,-0.06553,0.0668,-0.00528,0.00017,0.00003,0
2.4,0,0,-0.00601,0.06404,-0.00621,0.00007,-0.00001,0.00002
2.4,1,0,0.02489,0.06409,-0.00672,0.00002,-0.00003,0.00002
2.4,2,0,0.05639,0.06507,-0.00735,0.00001,-0.00006,0.00002
2.4,5,0,0.15414,0.07467,-0.00934,0.00004,0.00001,0.00001
2.4,8,0,0.25655,0.09505,-0.01085,0.00001,0.00001,0.00003
2.4,10,0,0.32645,0.11505,-0.01142,-0.00005,0.00002,0.00002
2.4,12,0,0.3967,0.14079,-0.01135,0.00004,-0.00003,0.00004
2.4,15,0,0.50225,0.19007,-0.01048,0.00014,0.00006,0.00003
2.4,16,0,0.53812,0.20959,-0.01013,0.00012,0.00003,0.00003
2.4,17,0,0.57481,0.23091,-0.00984,-0.00009,-0.00007,0.00005
2.4,18,0,0.61133,0.25378,-0.00941,-0.00009,-0.00003,0.00004
2.4,19,0,0.64745,0.27815,-0.00908,-0.00005,-0.00005,0.00005
2.4,20,0,0.68378,0.30395,-0.0088,-0.00008,-0.00006,0.00004
2.4,21,0,0.71879,0.33092,-0.00849,-0.00005,-0.00005,0.00007
2.4,22,0,0.75423,0.35961,-0.00814,0.00008,-0.00002,0.00005
2.4,23,0,0.78979,0.38989,-0.00788,-0.00011,-0.00007,0.00006
2.4,24,0,0.8248,0.42158,-0.00777,-0.00022,-0.00015,0.00008
2.4,25,0,0.85955,0.45509,-0.00795,-0.00021,-0.00019,0.00006
2.4,26,0,0.89466,0.49052,-0.0076,0.00005,-0.00009,0.00008
2.4,27,0,0.92775,0.52687,-0.00763,-0.00028,-0.00011,0.00006
2.4,28,0,0.9608,0.56474,-0.00798,-0.0001,-0.00004,0.00004
2.4,29,0,0.99351,0.60437,-0.00831,0.00023,0.00003,0.00009
2.4,30,0,1.02544,0.64536,-0.00842,0.0001,-0.00005,0.00007
2.6,-5,0,-0.14893,0.07568,-0.00373,0,-0.00004,0.00002
2.6,-2,0,-0.06433,0.06421,-0.00474,0.00004,-0.00001,0.00001
2.6,0,0,-0.00796,0.06144,-0.00528,-0.00012,-0.00011,0.00001
2.6,1,0,0.02098,0.06136,-0.00569,0.00019,0.00009,0.00001
2.6,2,0,0.05064,0.06214,-0.00621,0,-0.00003,0.00001
2.6,5,0,0.14327,0.07083,-0.00755,-0.00001,-0.00006,0.00002
2.6,8,0,0.24004,0.08997,-0.00839,0.00006,0.00004,0.00003
2.6,10,0,0.30604,0.109,-0.00837,-0.00011,-0.0001,0.00003
2.6,12,0,0.37192,0.13327,-0.00793,-0.00008,-0.00003,0.00003
2.6,15,0,0.47351,0.18023,-0.00668,-0.0001,-0.00013,0.00006
2.6,16,0,0.50811,0.19895,-0.00621,0.00001,-0.0001,0.00006
2.6,17,0,0.54261,0.21908,-0.00579,0,-0.00011,0.00004
2.6,18,0,0.57716,0.24074,-0.00534,0.00013,-0.00002,0.00005
2.6,19,0,0.61176,0.26393,-0.00495,0,-0.00005,0.00005
2.6,20,0,0.64634,0.2887,-0.00437,0.00003,-0.00006,0.00005
2.6,21,0,0.68077,0.31484,-0.00383,-0.00023,-0.00012,0.00006
2.6,22,0,0.71469,0.34237,-0.00333,-0.00006,-0.00007,0.00007
2.6,23,0,0.7494,0.37187,-0.0027,-0.00009,-0.00008,0.00005
2.6,24,0,0.78305,0.40242,-0.00252,0.00005,-0.00005,0.00006
2.6,25,0,0.81551,0.43408,-0.00241,-0.00025,-0.00007,0.00004
2.6,26,0,0.84855,0.46759,-0.00221,-0.00007,0.00001,0.00004
2.6,27,0,0.88103,0.50264,-0.00249,-0.00021,-0.00001,0
2.6,28,0,0.91442,0.5401,-0.00273,-0.00022,-0.00006,0.00001
2.6,29,0,0.94651,0.57854,-0.00406,-0.00036,-0.0001,0
2.6,30,0,0.97918,0.61939,-0.00456,-0.00049,-0.00017,0.00002
2.8,-5,0,-0.14267,0.07291,-0.00388,0.00005,-0.00001,0
2.8,-2,0,-0.06291,0.06168,-0.00425,0.00013,0.00002,0.00001
2.8,0,0,-0.00969,0.0589,-0.00466,0.00006,0.00002,0.00001
2.8,1,0,0.01788,0.0587,-0.00494,0.00008,0.00003,0.00001
2.8,2,0,0.04606,0.0594,-0.00522,-0.00001,-0.00004,0.00002
2.8,5,0,0.13378,0.06742,-0.00605,0.00002,-0.00005,0.00002
2.8,8,0,0.22544,0.08549,-0.00637,-0.00012,-0.00011,0.00003
2.8,10,0,0.28796,0.10359,-0.00585,-0.00002,-0.00006,0.00003
2.8,12,0,0.35083,0.12678,-0.00501,-0.00016,-0.00008,0.00004
2.8,15,0,0.44836,0.17203,-0.00339,-0.00014,-0.00006,0.00004
2.8,16,0,0.48144,0.18992,-0.00288,-0.00028,-0.00009,0.00004
2.8,17,0,0.51482,0.20938,-0.00221,-0.00009,-0.00002,0.00004
2.8,18,0,0.54838,0.23037,-0.00165,-0.00004,-0.00005,0.00004
2.8,19,0,0.58166,0.25269,-0.0011,-0.0003,-0.00013,0.00003
2.8,20,0,0.61528,0.27663,-0.00067,0.00003,0.00001,0.00004
2.8,21,0,0.64895,0.30217,-0.00015,-0.00008,-0.00003,0.00004
2.8,22,0,0.68209,0.32897,-0.00002,0.00006,-0.00006,0.00005
2.8,23,0,0.71631,0.35775,-0.00023,-0.00013,-0.0001,0.00003
2.8,24,0,0.75075,0.38827,-0.00015,-0.00019,-0.00011,0.00003
2.8,25,0,0.7849,0.42025,-0.00082,-0.00018,-0.00018,0.00002
2.8,26,0,0.81883,0.45381,-0.00109,-0.00005,-0.00012,0.00005
2.8,27,0,0.85423,0.48984,-0.00186,-0.00015,-0.00009,0.00004
2.8,28,0,0.8882,0.5269,-0.00285,-0.00034,-0.00008,0.00009
2.8,29,0,0.92281,0.56618,-0.00421,-0.00016,-0.00012,0.00012
2.8,30,0,0.95581,0.60643,-0.00556,-0.0002,-0.00014,0.00011
3,-5,0,-0.13708,0.07044,-0.00418,0.00012,-0.00001,0
3,-2,0,-0.0615,0.05942,-0.00411,0.00012,0.00002,0.00001
3,0,0,-0.01072,0.0566,-0.00414,0.00007,0.00001,0.00001
3,1,0,0.01531,0.05634,-0.0043,0.00008,0.00001,0.00002
3,2,0,0.04196,0.05687,-0.00449,0.00002,-0.00002,0.00002
3,5,0,0.12518,0.06438,-0.00482,0.00002,-0.00004,0.00001
3,8,0,0.2124,0.0816,-0.00449,-0.00008,-0.00005,0.00002
3,10,0,0.27175,0.09891,-0.00374,-0.00001,0,0.00002
3,12,0,0.33297,0.12132,-0.00257,-0.00015,-0.00006,0.00004
3,15,0,0.42792,0.16533,-0.00087,-0.0002,-0.00006,0.00004
3,16,0,0.46026,0.18296,-0.00042,-0.00008,-0.0001,0.00007
3,17,0,0.4932,0.20202,0,-0.00007,-0.00003,0.00007
3,18,0,0.52666,0.22275,0.00043,0.00002,-0.00007,0.00006
3,19,0,0.56015,0.24481,0.00062,-0.00015,-0.00007,0.00006
3,20,0,0.59414,0.26858,0.0007,-0.0001,-0.00005,0.00005
3,21,0,0.62803,0.29377,0.00043,-0.00019,-0.00004,0.00006
3,22,0,0.66229,0.32067,0.00014,-0.00006,-0.0001,0.00008
3,23,0,0.69701,0.34937,0,-0.00001,-0.00004,0.00009
3,24,0,0.73167,0.37958,-0.00083,-0.00026,-0.00018,0.00008
3,25,0,0.76755,0.41196,-0.00181,0.00012,0,0.00011
3,26,0,0.8018,0.44536,-0.00259,-0.00005,-0.00011,0.00014
3,27,0,0.83588,0.48043,-0.00347,0.00003,-0.00004,0.00013
3,28,0,0.86819,0.51637,-0.00396,-0.00039,-0.00018,0.00009
3,29,0,0.89851,0.55309,-0.0043,-0.00026,-0.0001,0.00005
3,30,0,0.92984,0.59211,-0.00475,-0.00022,-0.00011,0.00006
3.2,-5,0,-0.13207,0.06834,-0.00451,0.00018,-0.00003,0.00001
3.2,-2,0,-0.05984,0.0573,-0.00394,0.00016,-0.00001,0.00001
3.2,0,0,-0.01168,0.0545,-0.00388,0.00004,-0.00004,0.00002
3.2,1,0,0.0131,0.05422,-0.00385,0.00011,0.00004,0.00001
3.2,2,0,0.03832,0.05474,-0.0039,0.00014,0.00005,0.00002
3.2,5,0,0.11758,0.06184,-0.00367,0.00001,-0.00006,0.00001
3.2,8,0,0.20097,0.0783,-0.00295,-0.00011,-0.00008,0.00003
3.2,10,0,0.25876,0.095,-0.00195,-0.00013,-0.00007,0.00004
3.2,12,0,0.3184,0.11682,-0.00079,-0.00012,-0.00007,0.00003
3.2,15,0,0.41225,0.16002,0.00028,-0.00006,-0.00007,0.00006
3.2,16,0,0.44494,0.17747,0.00074,-0.00018,-0.00014,0.00005
3.2,17,0,0.47763,0.19626,0.00076,-0.00009,-0.00013,0.00007
3.2,18,0,0.51109,0.21672,0.00113,-0.00011,-0.0001,0.00008
3.2,19,0,0.54428,0.23846,0.00107,-0.00022,-0.0001,0.00007
3.2,20,0,0.57731,0.26163,0.00094,-0.00035,-0.00018,0.00006
3.2,21,0,0.61109,0.2866,0.00071,-0.00011,-0.00011,0.00005
3.2,22,0,0.64504,0.31305,0.00017,-0.00011,-0.00002,0.00003
3.2,23,0,0.67855,0.34096,-0.00046,0.0001,-0.00004,0.00008
3.2,24,0,0.71172,0.37027,-0.00083,-0.00014,-0.00016,0.00006
3.2,25,0,0.74544,0.4015,-0.00079,-0.00008,-0.00022,0.00006
3.2,26,0,0.77855,0.43413,-0.00138,0.00012,-0.00012,0.00005
3.2,27,0,0.81278,0.46894,-0.00189,0.00001,-0.00008,0.00002
3.2,28,0,0.84756,0.50571,-0.00311,-0.00014,-0.00003,0.00002
3.2,29,0,0.88226,0.54423,-0.00486,0.00016,-0.00006,0.00007
3.2,30,0,0.91535,0.58378,-0.00616,-0.00009,-0.00014,0.0001
3.4,-5,0,-0.12702,0.06622,-0.00474,0.00007,-0.00005,0.00002
3.4,-2,0,-0.05813,0.05536,-0.00394,0.00006,-0.00007,0.00002
3.4,0,0,-0.01233,0.05267,-0.0036,0.00008,-0.00004,0.00002
3.4,1,0,0.0113,0.05239,-0.00349,0.00007,-0.00003,0.00002
3.4,2,0,0.0354,0.0529,-0.0034,0.00007,0.00001,0.00001
3.4,5,0,0.11088,0.05957,-0.0028,-0.00002,-0.0001,0.00002
3.4,8,0,0.19124,0.07532,-0.00177,0.00002,-0.00001,0.00002
3.4,10,0,0.24736,0.09158,-0.00076,-0.00005,-0.00005,0.00002
3.4,12,0,0.30636,0.11292,0.00017,-0.00015,-0.00012,0.00004
3.4,15,0,0.39914,0.15534,0.00122,-0.00004,-0.00011,0.00005
3.4,16,0,0.43143,0.17244,0.00142,-0.00015,-0.00013,0.00005
3.4,17,0,0.46332,0.19082,0.00164,-0.00023,-0.00013,0.00004
3.4,18,0,0.49492,0.21051,0.00158,-0.00032,-0.00013,0.00003
3.4,19,0,0.52683,0.23161,0.0015,-0.00001,-0.00005,0.00002
3.4,20,0,0.5596,0.25442,0.00148,-0.00021,-0.00014,0.00006
3.4,21,0,0.59186,0.27851,0.0017,-0.00016,-0.00015,0.00004
3.4,22,0,0.62477,0.30414,0.00141,-0.00004,-0.00011,0.00004
3.4,23,0,0.65833,0.33162,0.00098,0.00003,-0.00002,0.00006
3.4,24,0,0.69322,0.36131,0.00064,-0.00003,-0.00004,0.00008
3.4,25,0,0.72793,0.39253,-0.00057,-0.00029,-0.00016,0.00007
3.4,26,0,0.76303,0.4255,-0.00182,-0.0002,-0.00015,0.00007
3.4,27,0,0.79756,0.46024,-0.00305,-0.00008,-0.00012,0.00008
3.4,28,0,0.83174,0.49646,-0.00432,-0.00029,-0.00017,0.0001
3.4,29,0,0.8648,0.53385,-0.00543,-0.00025,-0.00009,0.00009
3.4,30,0,0.89724,0.57296,-0.00628,-0.00019,-0.00012,0.0001
3.6,-5,0,-0.12278,0.06444,-0.00494,0.00003,-0.00011,0.00001
3.6,-2,0,-0.05671,0.05373,-0.00399,0.0002,-0.00006,0.00003
3.6,0,0,-0.01281,0.05103,-0.00342,0.00009,0,0.00002
3.6,1,0,0.00979,0.05076,-0.00315,0.00006,0,0.00002
3.6,2,0,0.03266,0.05125,-0.00298,0.00006,-0.00003,0.00002
3.6,5,0,0.10492,0.05753,-0.00211,0,-0.00011,0.00001
3.6,8,0,0.18238,0.07265,-0.00095,-0.00003,-0.00009,0.00002
3.6,10,0,0.23727,0.08845,0.00011,-0.00013,-0.00008,0.00002
3.6,12,0,0.29508,0.10933,0.001,-0.00008,-0.00008,0.00003
3.6,15,0,0.38581,0.15081,0.00199,-0.0001,-0.0001,0.00003
3.6,16,0,0.41612,0.1672,0.00216,-0.00005,-0.00007,0.00002
3.6,17,0,0.44694,0.18508,0.0026,-0.00001,-0.00008,0.00004
3.6,18,0,0.4779,0.2042,0.00274,0.00002,-0.00007,0.00004
3.6,19,0,0.50979,0.22494,0.003,0.00001,-0.00008,0.00006
3.6,20,0,0.54159,0.24699,0.00284,0.00004,-0.00006,0.00009
3.6,21,0,0.57444,0.27082,0.00252,0.00003,-0.00012,0.00006
3.6,22,0,0.60952,0.29703,0.00211,-0.00009,-0.00011,0.00005
3.6,23,0,0.64337,0.32432,0.00118,-0.00017,-0.00012,0.00004
3.6,24,0,0.67712,0.35332,0.00049,-0.00014,-0.00002,0.00002
3.6,25,0,0.71035,0.38363,-0.00054,-0.00028,-0.00014,0.00005
3.6,26,0,0.74479,0.41634,-0.00098,-0.00025,-0.00015,0.00006
3.6,27,0,0.77717,0.44966,-0.00186,0.00015,-0.00005,0.00011
3.6,28,0,0.81097,0.48539,-0.00297,-0.00006,-0.00001,0.00009
3.6,29,0,0.84453,0.52293,-0.00386,-0.00017,-0.00017,0.00007
3.6,30,0,0.87653,0.56169,-0.00441,0.00004,0.00004,0.00008
3.8,-5,0,-0.11904,0.06287,-0.00518,-0.00008,-0.00011,0.00002
3.8,-2,0,-0.05543,0.05221,-0.00405,0.00008,-0.00008,0.00003
3.8,0,0,-0.01327,0.04963,-0.00318,0.00016,-0.00006,0.00004
3.8,1,0,0.00831,0.04931,-0.00288,0.00008,0.00002,0.00002
3.8,2,0,0.03039,0.04974,-0.00254,0.00011,-0.00004,0.00003
3.8,5,0,0.09976,0.0557,-0.00152,0.00006,-0.00004,0.00003
3.8,8,0,0.17451,0.0703,-0.00009,-0.00009,-0.00006,0.00002
3.8,10,0,0.22786,0.0856,0.00097,-0.00012,-0.0001,0.00002
3.8,12,0,0.28426,0.10601,0.00189,-0.00016,-0.00011,0.00001
3.8,15,0,0.37186,0.14634,0.003,-0.00012,-0.00009,0.00004
3.8,16,0,0.40178,0.16245,0.00356,-0.00006,-0.0001,0.00004
3.8,17,0,0.43138,0.17951,0.00368,0.00007,-0.00009,0.00006
3.8,18,0,0.46264,0.19839,0.0039,-0.00002,-0.00008,0.00008
3.8,19,0,0.49443,0.21881,0.00387,-0.00006,-0.0001,0.00004
3.8,20,0,0.52717,0.24093,0.00339,-0.00013,-0.0001,0.00005
3.8,21,0,0.56008,0.26471,0.00287,-0.00015,-0.0001,-0.00001
3.8,22,0,0.59283,0.28982,0.0023,-0.00017,-0.00009,0.00002
3.8,23,0,0.62559,0.31653,0.00198,-0.00022,-0.00008,0.00005
3.8,24,0,0.6593,0.34524,0.00156,-0.00014,-0.00007,0.00005
3.8,25,0,0.69284,0.37552,0.00073,-0.00022,-0.0001,0.00007
3.8,26,0,0.72712,0.4079,0.00001,-0.00004,-0.00004,0.00005
3.8,27,0,0.76052,0.44144,-0.00106,-0.00011,-0.0001,0.0001
3.8,28,0,0.79447,0.47705,-0.00214,0.00011,0,0.00009
3.8,29,0,0.82824,0.51447,-0.00341,-0.00019,-0.00006,0.00007
3.8,30,0,0.86075,0.5531,-0.00455,-0.00018,-0.00004,0.00009
4,-5,0,-0.11564,0.06142,-0.00539,0.00007,-0.0001,0.00002
4,-2,0,-0.05416,0.05089,-0.00401,0.0001,0,0.00001
4,0,0,-0.01381,0.04823,-0.00309,0.00016,0,0.00002
4,1,0,0.00691,0.04795,-0.00266,-0.00001,0.00002,0
4,2,0,0.02803,0.04833,-0.0023,0.0002,-0.00008,0.00003
4,5,0,0.0948,0.05404,-0.00092,0.00006,-0.00009,0.00003
4,8,0,0.16691,0.06813,0.00061,-0.00007,-0.00011,0.00002
4,10,0,0.21895,0.0831,0.00171,-0.00006,-0.00008,0.00001
4,12,0,0.27392,0.10309,0.00254,-0.00025,-0.00013,0.00002
4,15,0,0.35905,0.14225,0.00416,-0.00005,-0.00008,0.00003
4,16,0,0.38826,0.15788,0.00455,0.00003,-0.00009,0.00008
4,17,0,0.41889,0.17511,0.00482,-0.00004,-0.00008,0.00005
4,18,0,0.4498,0.19377,0.00456,-0.00016,-0.00008,0.00005
4,19,0,0.48103,0.21394,0.00441,-0.00007,-0.00005,0.00002
4,20,0,0.51311,0.23573,0.00428,-0.00005,0.00001,0.00002
4,21,0,0.54471,0.2588,0.0039,-0.00003,-0.00005,0.00004
4,22,0,0.57735,0.28369,0.00361,-0.00003,-0.00001,0.00005
4,23,0,0.6114,0.31072,0.00271,0.00005,-0.00001,0.00006
4,24,0,0.64642,0.33985,0.00229,0.00005,-0.00001,0.00006
4,25,0,0.68056,0.37021,0.00137,-0.00006,-0.00002,0.00007
4,26,0,0.71386,0.40178,-0.00016,-0.00006,-0.00002,0.00007
4,27,0,0.74768,0.43543,-0.00098,0.00008,-0.00001,0.0001
4,28,0,0.78105,0.47067,-0.00176,-0.00016,-0.00009,0.00007
4,29,0,0.81428,0.50745,-0.00277,0.00004,0.00005,0.00008
4,30,0,0.84631,0.54547,-0.00405,-0.00019,-0.00002,0.00005
4.2,-5,0,-0.11245,0.06014,-0.00549,0.00003,-0.00016,0.00003
4.2,-2,0,-0.0519,0.04889,-0.00411,0.00029,0,0.00002
4.2,0,0,-0.01427,0.04705,-0.0029,0.00012,0.00001,0.00002
4.2,1,0,0.00568,0.04669,-0.00245,0.0001,0.00002,0.00002
4.2,2,0,0.02585,0.04709,-0.00199,0.00011,-0.00005,0.00002
4.2,5,0,0.08984,0.05253,-0.00054,0.00009,-0.00012,0.00003
4.2,8,0,0.1601,0.06622,0.00127,-0.00007,-0.00009,0.00002
4.2,10,0,0.21087,0.08094,0.00237,-0.0001,-0.00011,0.00002
4.2,12,0,0.26426,0.10046,0.00348,-0.00011,-0.00012,0.00001
4.2,15,0,0.34749,0.13879,0.0048,0.00008,-0.00007,0.00007
4.2,16,0,0.37728,0.15445,0.00517,0,-0.0001,0.00005
4.2,17,0,0.40702,0.17134,0.00523,-0.00005,-0.00003,0.00004
4.2,18,0,0.43736,0.18974,0.00506,-0.00004,-0.00001,0.00003
4.2,19,0,0.46821,0.20956,0.00503,-0.00016,-0.00005,0.00002
4.2,20,0,0.50075,0.23137,0.00484,-0.00002,-0.00005,0.00005
4.2,21,0,0.53403,0.25489,0.00436,-0.00005,-0.00004,0.00004
4.2,22,0,0.56747,0.27993,0.00364,0.00006,-0.00001,0.00004
4.2,23,0,0.60162,0.3069,0.00297,-0.00002,-0.00007,0.00002
4.2,24,0,0.63507,0.33513,0.00208,0.0002,0.00003,0.00008
4.2,25,0,0.66884,0.36527,0.00139,-0.00016,-0.00004,0.00007
4.2,26,0,0.70181,0.39654,0.00064,0.00016,0.00003,0.00008
4.2,27,0,0.73461,0.42941,0.00006,-0.00005,0.00002,0.00007
4.2,28,0,0.76665,0.46341,-0.0012,-0.00027,-0.00011,0.00004
4.2,29,0,0.79873,0.4993,-0.0012,-0.00006,0.00001,0.00001
4.2,30,0,0.83003,0.53646,-0.00222,-0.0002,-0.00005,0.00005
4.4,-5,0,-0.10933,0.05885,-0.00556,0.00002,-0.00009,0.00002
4.4,-2,0,-0.05219,0.04864,-0.00393,0.00024,0.00002,0.00002
4.4,0,0,-0.01371,0.04569,-0.00298,0.00014,-0.00004,0.00002
4.4,1,0,0.0045,0.04563,-0.00227,0.00013,0.00005,0.00002
4.4,2,0,0.02398,0.04597,-0.00172,0.00014,-0.00006,0.00003
4.4,5,0,0.08574,0.0512,-0.00004,0.00005,-0.00007,0.00002
4.4,8,0,0.15373,0.06463,0.00178,0.00001,-0.00013,0.00004
4.4,10,0,0.20329,0.07907,0.00294,-0.00003,-0.00011,0.00001
4.4,12,0,0.25525,0.0981,0.00407,-0.00013,-0.00013,0.00002
4.4,15,0,0.33808,0.13618,0.00535,-0.00021,-0.00014,0.00004
4.4,16,0,0.36729,0.15154,0.00556,-0.00003,-0.00004,0.00002
4.4,17,0,0.39658,0.16819,0.00565,-0.00012,-0.00005,0.00001
4.4,18,0,0.42735,0.18654,0.0056,-0.00004,-0.00004,0.00004
4.4,19,0,0.45897,0.20652,0.00536,-0.00009,-0.00003,0.00003
4.4,20,0,0.4912,0.22797,0.00472,-0.00002,-0.00001,0.00004
4.4,21,0,0.52453,0.25141,0.00426,0.00004,-0.00002,0.00005
4.4,22,0,0.55761,0.27617,0.00364,0,0,0.00005
4.4,23,0,0.59,0.30238,0.00317,0.00019,-0.00004,0.00005
